'Oakridge',49.2320488,-123.1186817
'Fairview',49.2609344,-123.1161108
'Victoria-Fraserview',49.2256847,-123.0538468
'Renfrew-Collingwood',49.2590493,-123.039633
'West End',49.2887289,-123.1382003
'Killarney',49.2191371,-123.0400729
'West End',49.2887289,-123.1382003
'Oakridge',49.2332025,-123.1179051
'Fairview',49.2695303,-123.1406538
'Kitsilano',49.2641997,-123.1842792
'Kitsilano',49.2636561,-123.1520649
'Kitsilano',49.2636561,-123.1520649
'Kitsilano',49.268455,-123.152596
'West Point Grey',49.2679594,-123.1862978
'Kitsilano',49.2617661,-123.1528151
'Kitsilano',49.2617661,-123.1528151
'Kitsilano',49.2641696,-123.1645302
'Kitsilano',49.2641696,-123.1645302
'Kitsilano',49.2683751,-123.1564745
'Kitsilano',49.267958,-123.153672
'Kitsilano',49.270805,-123.14744
'Kitsilano',49.2683154,-123.1548902
'Kitsilano',49.2683154,-123.1548902
'Kitsilano',49.2643752,-123.1773871
'Kitsilano',49.2643752,-123.1773871
'Kitsilano',49.2643752,-123.1773871
'Kitsilano',49.2643752,-123.1773871
'Kitsilano',49.2641227,-123.1570408
'Kitsilano',49.2641227,-123.1570408
'Kitsilano',49.2641227,-123.1570408
'Kitsilano',49.2679645,-123.1501146
'Kitsilano',49.2679645,-123.1501146
'Oakridge',49.2320488,-123.1186817
'Fairview',49.2609344,-123.1161108
'West End',49.2887289,-123.1382003
'Arbutus Ridge',49.2487758,-123.1550158
'Arbutus Ridge',49.2487758,-123.1550158
'Killarney',49.2200464,-123.0400434
'Renfrew-Collingwood',49.2590493,-123.039633
'Marpole',49.2087793,-123.1416119
'Mount Pleasant',49.2623495,-123.0971213
'Fairview',49.2609344,-123.1161108
'Mount Pleasant',49.2622958,-123.0972251
'Oakridge',49.2320488,-123.1186817
'Mount Pleasant',49.2622465,-123.0971527
'Mount Pleasant',49.2585549,-123.1014504
'Mount Pleasant',49.2585549,-123.1014504
'Mount Pleasant',49.2621596,-123.0970087
'Fairview',49.2643891,-123.1152185
'Mount Pleasant',49.26431,-123.10041
'Mount Pleasant',49.2628393,-123.1028098
'Mount Pleasant',49.2623832,-123.0971025
'Marpole',49.2042456,-123.1395323
'Dunbar-Southlands',49.2270722,-123.192006
'Dunbar-Southlands',49.230596,-123.2051984
'Dunbar-Southlands',49.2250191,-123.1922142
'Oakridge',49.2320488,-123.1186817
'West End',49.2887289,-123.1382003
'Fairview',49.2609344,-123.1161108
'Grandview-Woodland',49.2697369,-123.0698537
'Grandview-Woodland',49.2697369,-123.0698537
'Grandview-Woodland',49.2697369,-123.0698537
'Renfrew-Collingwood',49.2400133,-123.0535973
'Renfrew-Collingwood',49.2614856,-123.0373072
'Killarney',49.2314026,-123.0322902
'Renfrew-Collingwood',49.2588384,-123.0408212
'Renfrew-Collingwood',49.251012,-123.0342016
'Renfrew-Collingwood',49.2583349,-123.0459268
'Oakridge',49.2320488,-123.1186817
'Riley Park',49.2535264,-123.1011764
'Riley Park',49.245502,-123.1014901
'Riley Park',49.2438697,-123.1077187
'Riley Park',49.254629,-123.109615
'Kensington-Cedar Cottage',49.2532487,-123.0896446
'Riley Park',49.2514123,-123.1011787
'Oakridge',49.2320488,-123.1186817
'Fairview',49.2609344,-123.1161108
'Arbutus Ridge',49.2487758,-123.1550158
'Arbutus Ridge',49.2487758,-123.1550158
'West End',49.2887289,-123.1382003
'Renfrew-Collingwood',49.2590493,-123.039633
'Oakridge',49.2332025,-123.1179051
'Fairview',49.2609344,-123.1161108
'South Cambie',49.2347703,-123.1164886
'West End',49.2887289,-123.1382003
'Renfrew-Collingwood',49.2590493,-123.039633
'Killarney',49.2200464,-123.0400434
'Mount Pleasant',49.2622958,-123.0972251
'South Cambie',49.2484672,-123.1265377
'Fairview',49.2609344,-123.1161108
'West End',49.2894817,-123.1329442
'Fairview',49.2609344,-123.1161108
'Oakridge',49.2320488,-123.1186817
'Strathcona',49.267494,-123.082541
'Mount Pleasant',49.2622958,-123.0972251
'West End',49.2887289,-123.1382003
'Renfrew-Collingwood',49.2590493,-123.039633
'Sunset',49.2228633,-123.1011745
'Sunset',49.2228633,-123.1011745
'Sunset',49.223077,-123.0981588
'Sunset',49.223077,-123.0981588
'West End',49.2800828,-123.1324667
'West End',49.279948,-123.1386941
'Sunset',49.2251441,-123.0911615
'Sunset',49.225856,-123.090464
'Sunset',49.225856,-123.090464
'Sunset',49.2084842,-123.0996485
'Sunset',49.2084842,-123.0996485
'Sunset',49.2084842,-123.0996485
'Sunset',49.229508,-123.090415
'Sunset',49.229508,-123.090415
'Sunset',49.2078417,-123.09063
'Oakridge',49.2332025,-123.1179051
'Fairview',49.2609344,-123.1161108
'Killarney',49.219953,-123.0402391
'Victoria-Fraserview',49.2251016,-123.0535328
'Victoria-Fraserview',49.2313355,-123.065358
'Victoria-Fraserview',49.221115,-123.0653501
'Victoria-Fraserview',49.2263335,-123.0659277
'Victoria-Fraserview',49.2270054,-123.0658592
'West End',49.2887289,-123.1382003
'Fairview',49.2609344,-123.1161108
'Oakridge',49.2320488,-123.1186817
'West Point Grey',49.2681663,-123.1860397
'West Point Grey',49.2635931,-123.2065493
'Fairview',49.2609344,-123.1161108
'Oakridge',49.2320488,-123.1186817
'West Point Grey',49.2635479,-123.2098799
'West Point Grey',49.2635479,-123.2098799
'West End',49.2887289,-123.1382003
'West Point Grey',49.263625,-123.18723
'West Point Grey',49.263625,-123.18723
'West Point Grey',49.2636589,-123.2045188
'Kerrisdale',49.2311875,-123.1558488
'Kerrisdale',49.2311875,-123.1558488
'West Point Grey',49.2639205,-123.2076514
'West Point Grey',49.2640524,-123.2115242
'Strathcona',49.269262,-123.1000548
'West Point Grey',49.2641923,-123.2108036
'Kerrisdale',49.2311167,-123.1549084
'Mount Pleasant',49.2665433,-123.1143119
'Mount Pleasant',49.2665433,-123.1143119
'Dunbar-Southlands',49.2249787,-123.1983959
'Fairview',49.2638987,-123.1430641
'Dunbar-Southlands',49.2442194,-123.1852662
'Fairview',49.2699766,-123.1369821
'Fairview',49.2668372,-123.1451936
'South Cambie',49.2405309,-123.1221617
'South Cambie',49.2405309,-123.1221617
'South Cambie',49.2405309,-123.1221617
'South Cambie',49.237809,-123.121777
'South Cambie',49.237809,-123.121777
'South Cambie',49.237983,-123.120789
'South Cambie',49.237983,-123.120789
'South Cambie',49.237983,-123.120789
'Fairview',49.2704673,-123.1337891
'West End',49.2825439,-123.1343405
'Mount Pleasant',49.2665433,-123.1143119
'Mount Pleasant',49.2665433,-123.1143119
'Strathcona',49.2736975,-123.0978918
'Hastings-Sunrise',49.2706679,-123.025794
'Hastings-Sunrise',49.2706679,-123.025794
'Dunbar-Southlands',49.2249787,-123.1983959
'Dunbar-Southlands',49.2249787,-123.1983959
'Dunbar-Southlands',49.2442194,-123.1852662
'Mount Pleasant',49.2665433,-123.1143119
'Mount Pleasant',49.2665433,-123.1143119
'Kerrisdale',49.2311167,-123.1549084
'Fairview',49.2638987,-123.1430641
'West End',49.2825439,-123.1343405
'Fairview',49.2668372,-123.1451936
'Fairview',49.2699766,-123.1369821
'Mount Pleasant',49.2665433,-123.1143119
'Mount Pleasant',49.2665433,-123.1143119
'Fairview',49.2638987,-123.1430641
'Fairview',49.2699766,-123.1369821
'Fairview',49.2668372,-123.1451936
'Fairview',49.2704673,-123.1337891
'West End',49.2825439,-123.1343405
'Mount Pleasant',49.2608024,-123.113944
'Mount Pleasant',49.2608024,-123.113944
'Mount Pleasant',49.2608024,-123.113944
'Kensington-Cedar Cottage',49.2599042,-123.0700321
'Hastings-Sunrise',49.2825241,-123.050642
'Hastings-Sunrise',49.2825241,-123.050642
'Hastings-Sunrise',49.2706679,-123.025794
'Hastings-Sunrise',49.2706679,-123.025794
'Mount Pleasant',49.2665433,-123.1143119
'Mount Pleasant',49.2665433,-123.1143119
'Strathcona',49.2792917,-123.1014163
'Mount Pleasant',49.2608024,-123.113944
'Mount Pleasant',49.2608024,-123.113944
'Mount Pleasant',49.2608024,-123.113944
'Hastings-Sunrise',49.2707046,-123.0257918
'Hastings-Sunrise',49.2707046,-123.0257918
'Grandview-Woodland',49.2671778,-123.0698654
'Hastings-Sunrise',49.2706679,-123.025794
'Hastings-Sunrise',49.2706679,-123.025794
'Hastings-Sunrise',49.2825241,-123.050642
'Hastings-Sunrise',49.2825241,-123.050642
'Hastings-Sunrise',49.2707046,-123.0257918
'Hastings-Sunrise',49.2707046,-123.0257918
'Mount Pleasant',49.2665433,-123.1143119
'Mount Pleasant',49.2665433,-123.1143119
'Kensington-Cedar Cottage',49.2599042,-123.0700321
'Kensington-Cedar Cottage',49.234943,-123.0656932
'Kensington-Cedar Cottage',49.2599042,-123.0700321
'Sunset',49.2274644,-123.0904973
'Sunset',49.2274644,-123.0904973
'Mount Pleasant',49.2665433,-123.1143119
'Mount Pleasant',49.2665433,-123.1143119
'Oakridge',49.229994,-123.110128
'Hastings-Sunrise',49.2825241,-123.050642
'Hastings-Sunrise',49.2825241,-123.050642
'Mount Pleasant',49.2608024,-123.113944
'Mount Pleasant',49.2608024,-123.113944
'Mount Pleasant',49.2608024,-123.113944
'South Cambie',49.2377309,-123.11945
'Strathcona',49.2792917,-123.1014163
'Kerrisdale',49.2311167,-123.1549084
'Dunbar-Southlands',49.2249787,-123.1983959
'Mount Pleasant',49.2665433,-123.1143119
'Mount Pleasant',49.2665433,-123.1143119
'Dunbar-Southlands',49.2442194,-123.1852662
'Hastings-Sunrise',49.2706679,-123.025794
'Hastings-Sunrise',49.2706679,-123.025794
'Oakridge',49.229994,-123.110128
'South Cambie',49.237809,-123.121777
'South Cambie',49.237809,-123.121777
'South Cambie',49.2405309,-123.1221617
'South Cambie',49.2405309,-123.1221617
'South Cambie',49.2405309,-123.1221617
'South Cambie',49.237983,-123.120789
'South Cambie',49.237983,-123.120789
'South Cambie',49.237983,-123.120789
'Kensington-Cedar Cottage',49.234943,-123.0656932
'Mount Pleasant',49.2665433,-123.1143119
'Mount Pleasant',49.2665433,-123.1143119
'Sunset',49.2274644,-123.0904973
'Sunset',49.2274644,-123.0904973
'Fairview',49.2638987,-123.1430641
'Mount Pleasant',49.2665433,-123.1143119
'Mount Pleasant',49.2665433,-123.1143119
'Fairview',49.2699766,-123.1369821
'West End',49.2825439,-123.1343405
'Fairview',49.2668372,-123.1451936
'Fairview',49.2704673,-123.1337891
'Dunbar-Southlands',49.2249787,-123.1983959
'Hastings-Sunrise',49.2706679,-123.025794
'Hastings-Sunrise',49.2706679,-123.025794
'Dunbar-Southlands',49.2442194,-123.1852662
'Kerrisdale',49.2311167,-123.1549084
'Mount Pleasant',49.2665433,-123.1143119
'Mount Pleasant',49.2665433,-123.1143119
'Dunbar-Southlands',49.2249787,-123.1983959
'Hastings-Sunrise',49.2706679,-123.025794
'Hastings-Sunrise',49.2706679,-123.025794
'Oakridge',49.229994,-123.110128
'South Cambie',49.2377309,-123.11945
'Kensington-Cedar Cottage',49.234943,-123.0656932
'Fairview',49.2638987,-123.1430641
'Mount Pleasant',49.2665433,-123.1143119
'Mount Pleasant',49.2665433,-123.1143119
'Mount Pleasant',49.2608024,-123.113944
'Mount Pleasant',49.2608024,-123.113944
'Mount Pleasant',49.2608024,-123.113944
'Dunbar-Southlands',49.2249787,-123.1983959
'Mount Pleasant',49.2665433,-123.1143119
'Mount Pleasant',49.2665433,-123.1143119
'Dunbar-Southlands',49.2249787,-123.1983959
'Marpole',49.2042456,-123.1395323
'Dunbar-Southlands',49.2270722,-123.192006
'Dunbar-Southlands',49.230596,-123.2051984
'Dunbar-Southlands',49.2296316,-123.1921129
'West End',49.2825439,-123.1343405
'Kerrisdale',49.2311167,-123.1549084
'Oakridge',49.229994,-123.110128
'Mount Pleasant',49.2665433,-123.1143119
'Mount Pleasant',49.2665433,-123.1143119
'South Cambie',49.2377309,-123.11945
'South Cambie',49.237983,-123.120789
'South Cambie',49.237983,-123.120789
'South Cambie',49.237983,-123.120789
'South Cambie',49.2388228,-123.1208986
'South Cambie',49.2388228,-123.1208986
'South Cambie',49.2388228,-123.1208986
'South Cambie',49.2405309,-123.1221617
'South Cambie',49.2405309,-123.1221617
'South Cambie',49.2405309,-123.1221617
'Hastings-Sunrise',49.2706679,-123.025794
'Hastings-Sunrise',49.2706679,-123.025794
'Dunbar-Southlands',49.2249787,-123.1983959
'Kensington-Cedar Cottage',49.234943,-123.0656932
'Sunset',49.2274644,-123.0904973
'Sunset',49.2274644,-123.0904973
'Fairview',49.2638987,-123.1430641
'Mount Pleasant',49.2608024,-123.113944
'Mount Pleasant',49.2608024,-123.113944
'Mount Pleasant',49.2608024,-123.113944
'Kensington-Cedar Cottage',49.234943,-123.0656932
'Hastings-Sunrise',49.2706679,-123.025794
'Hastings-Sunrise',49.2706679,-123.025794
'Mount Pleasant',49.2665433,-123.1143119
'Mount Pleasant',49.2665433,-123.1143119
'Sunset',49.2274644,-123.0904973
'Sunset',49.2274644,-123.0904973
'Dunbar-Southlands',49.2249787,-123.1983959
'Hastings-Sunrise',49.2825241,-123.050642
'Hastings-Sunrise',49.2825241,-123.050642
'Strathcona',49.2792917,-123.1014163
'Renfrew-Collingwood',49.237702,-123.0321797
'Riley Park',49.245094,-123.101176
'Mount Pleasant',49.2665433,-123.1143119
'Mount Pleasant',49.2665433,-123.1143119
'Kerrisdale',49.2311167,-123.1549084
'Fairview',49.2638987,-123.1430641
'Kensington-Cedar Cottage',49.234943,-123.0656932
'South Cambie',49.237809,-123.121777
'South Cambie',49.237809,-123.121777
'South Cambie',49.2405309,-123.1221617
'South Cambie',49.2405309,-123.1221617
'South Cambie',49.2405309,-123.1221617
'South Cambie',49.237983,-123.120789
'South Cambie',49.237983,-123.120789
'South Cambie',49.237983,-123.120789
'South Cambie',49.237983,-123.120789
'South Cambie',49.237983,-123.120789
'South Cambie',49.237983,-123.120789
'Kensington-Cedar Cottage',49.234943,-123.0656932
'Fairview',49.2638987,-123.1430641
'Kerrisdale',49.2311167,-123.1549084
'Sunset',49.2274644,-123.0904973
'Sunset',49.2274644,-123.0904973
'Dunbar-Southlands',49.2249787,-123.1983959
'Mount Pleasant',49.2608024,-123.113944
'Mount Pleasant',49.2608024,-123.113944
'Mount Pleasant',49.2608024,-123.113944
'Hastings-Sunrise',49.2706679,-123.025794
'Hastings-Sunrise',49.2706679,-123.025794
'Dunbar-Southlands',49.2249787,-123.1983959
'Strathcona',49.2792917,-123.1014163
'Mount Pleasant',49.2665433,-123.1143119
'Mount Pleasant',49.2665433,-123.1143119
'Strathcona',49.2792917,-123.1014163
'Kensington-Cedar Cottage',49.234943,-123.0656932
'West End',49.2800828,-123.1324667
'Kensington-Cedar Cottage',49.234943,-123.0656932
'Sunset',49.2274644,-123.0904973
'Sunset',49.2274644,-123.0904973
'Mount Pleasant',49.2665433,-123.1143119
'Mount Pleasant',49.2665433,-123.1143119
'Oakridge',49.229994,-123.110128
'South Cambie',49.2377309,-123.11945
'West End',49.2825439,-123.1343405
'Mount Pleasant',49.2665433,-123.1143119
'Mount Pleasant',49.2665433,-123.1143119
'Fairview',49.2699766,-123.1369821
'Fairview',49.2638987,-123.1430641
'Mount Pleasant',49.2665433,-123.1143119
'Mount Pleasant',49.2665433,-123.1143119
'Dunbar-Southlands',49.2249787,-123.1983959
'Dunbar-Southlands',49.2442194,-123.1852662
'Hastings-Sunrise',49.2706679,-123.025794
'Hastings-Sunrise',49.2706679,-123.025794
'Fairview',49.2668372,-123.1451936
'Kerrisdale',49.2311167,-123.1549084
'Arbutus Ridge',49.2474293,-123.1701056
'Dunbar-Southlands',49.245988,-123.185535
'Dunbar-Southlands',49.2562876,-123.1849422
'Dunbar-Southlands',49.2321975,-123.1977965
'Fairview',49.2728307,-123.1352506
'Fairview',49.2723568,-123.1350655
'Fairview',49.2686239,-123.143045
'Fairview',49.2697096,-123.135447
'Fairview',49.2627567,-123.1374964
'Fairview',49.263788,-123.134711
'Fairview',49.2628591,-123.1151736
'Fairview',49.265733,-123.122379
'Fairview',49.2635739,-123.1240243
'Fairview',49.2634971,-123.1195716
'Fairview',49.2592031,-123.1389216
'Fairview',49.263078,-123.121005
'Fairview',49.2634926,-123.1419998
'Fairview',49.2607157,-123.1163712
'Fairview',49.2639655,-123.1181695
'Kitsilano',49.2723546,-123.1551694
'Kitsilano',49.2723546,-123.1551694
'Fairview',49.2633065,-123.1291967
'Grandview-Woodland',49.2749984,-123.070625
'Grandview-Woodland',49.2749984,-123.070625
'Grandview-Woodland',49.283627,-123.0705853
'Grandview-Woodland',49.283627,-123.0705853
'Grandview-Woodland',49.2750517,-123.070414
'Grandview-Woodland',49.2750517,-123.070414
'Hastings-Sunrise',49.280891,-123.050135
'Hastings-Sunrise',49.280891,-123.050135
'Hastings-Sunrise',49.2813038,-123.0556318
'Hastings-Sunrise',49.2813038,-123.0556318
'Hastings-Sunrise',49.2897459,-123.0367728
'Hastings-Sunrise',49.2716,-123.03
'Hastings-Sunrise',49.2716,-123.03
'Hastings-Sunrise',49.2674924,-123.0277937
'Hastings-Sunrise',49.2674924,-123.0277937
'Kensington-Cedar Cottage',49.249144,-123.075504
'Kensington-Cedar Cottage',49.2337517,-123.0652137
'Kensington-Cedar Cottage',49.2425736,-123.0588836
'Kensington-Cedar Cottage',49.2596974,-123.0702585
'Kerrisdale',49.2331436,-123.1567269
'Kerrisdale',49.233302,-123.156142
'Arbutus Ridge',49.2381838,-123.1622297
'Kerrisdale',49.2325098,-123.156672
'Shaughnessy',49.2352823,-123.1539879
'Shaughnessy',49.2352823,-123.1539879
'Riley Park',49.2558665,-123.1016656
'Kerrisdale',49.2210511,-123.1678817
'Killarney',49.219045,-123.03945
'Killarney',49.2268638,-123.0436788
'Killarney',49.2063709,-123.0363512
'Renfrew-Collingwood',49.236202,-123.042684
'Riley Park',49.2558665,-123.1016656
'Kitsilano',49.2739771,-123.1545805
'Kitsilano',49.2723546,-123.1551694
'Kitsilano',49.2723546,-123.1551694
'Kitsilano',49.264714,-123.168781
'Kitsilano',49.264714,-123.168781
'Fairview',49.2686239,-123.143045
'Kitsilano',49.2767298,-123.143649
'Kitsilano',49.2679601,-123.1490086
'Kitsilano',49.268567,-123.167117
'Kitsilano',49.268567,-123.167117
'Kitsilano',49.2681782,-123.1472765
'Kitsilano',49.2681782,-123.1472765
'Kitsilano',49.2682942,-123.1525693
'Kitsilano',49.2639271,-123.1492202
'Kitsilano',49.2639271,-123.1492202
'Kitsilano',49.2682509,-123.1685055
'Kitsilano',49.2682509,-123.1685055
'Kitsilano',49.2682509,-123.1685055
'Kitsilano',49.268748,-123.178831
'Kitsilano',49.2682351,-123.1506777
'Kitsilano',49.2678627,-123.1508704
'Kitsilano',49.2678627,-123.1508704
'Kitsilano',49.2680922,-123.1573576
'Kitsilano',49.2680922,-123.1573576
'Kitsilano',49.2644072,-123.1807611
'Kitsilano',49.2644072,-123.1807611
'Kitsilano',49.268245,-123.1508989
'Kitsilano',49.268245,-123.1508989
'Kitsilano',49.2711552,-123.1551523
'Kitsilano',49.2711552,-123.1551523
'Kitsilano',49.2711552,-123.1551523
'Kitsilano',49.2735906,-123.1581813
'Kitsilano',49.2735906,-123.1581813
'Kitsilano',49.2705575,-123.1474627
'Kitsilano',49.2705575,-123.1474627
'Marpole',49.210312,-123.140199
'Marpole',49.213558,-123.140141
'Marpole',49.2047085,-123.133757
'Marpole',49.2116601,-123.1407641
'Marpole',49.2082537,-123.1401241
'Mount Pleasant',49.26431,-123.10041
'Mount Pleasant',49.269416,-123.105789
'Riley Park',49.2558665,-123.1016656
'Mount Pleasant',49.2633967,-123.1138715
'Mount Pleasant',49.2633967,-123.1138715
'Mount Pleasant',49.2633967,-123.1138715
'Mount Pleasant',49.257877,-123.100881
'Mount Pleasant',49.2680082,-123.1017099
'Mount Pleasant',49.2640965,-123.0964514
'Mount Pleasant',49.2649214,-123.1081405
'Mount Pleasant',49.2688941,-123.1020956
'Mount Pleasant',49.2688941,-123.1020956
'Dunbar-Southlands',49.2270722,-123.192006
'Oakridge',49.231085,-123.118651
'South Cambie',49.233983,-123.1165763
'South Cambie',49.233983,-123.1165763
'Marpole',49.210312,-123.140199
'Riley Park',49.2558665,-123.1016656
'Renfrew-Collingwood',49.2613277,-123.0330097
'Renfrew-Collingwood',49.236202,-123.042684
'Renfrew-Collingwood',49.250967,-123.042282
'Renfrew-Collingwood',49.2385206,-123.0311532
'Renfrew-Collingwood',49.2394952,-123.0320084
'Riley Park',49.2558665,-123.1016656
'Riley Park',49.244104,-123.107783
'Riley Park',49.244852,-123.1086971
'Riley Park',49.2539856,-123.1010499
'Riley Park',49.241443,-123.1134795
'Riley Park',49.2419848,-123.1118624
'Riley Park',49.2462607,-123.1009543
'Shaughnessy',49.2386995,-123.1296129
'Shaughnessy',49.2386995,-123.1296129
'South Cambie',49.233983,-123.1165763
'South Cambie',49.233983,-123.1165763
'South Cambie',49.2555016,-123.1154328
'South Cambie',49.2569139,-123.1202059
'South Cambie',49.2569139,-123.1202059
'South Cambie',49.2492562,-123.1158517
'Grandview-Woodland',49.2749984,-123.070625
'Grandview-Woodland',49.2749984,-123.070625
'Mount Pleasant',49.26431,-123.10041
'Sunset',49.2228633,-123.1011745
'Sunset',49.2228633,-123.1011745
'West End',49.279948,-123.1386941
'West End',49.2863114,-123.1434865
'Victoria-Fraserview',49.219657,-123.06682
'Victoria-Fraserview',49.221117,-123.0660183
'West End',49.2894239,-123.1328933
'West End',49.2888225,-123.1375692
'West End',49.290543,-123.136493
'West End',49.2883029,-123.1404921
'West End',49.290612,-123.1371415
'West End',49.2871042,-123.1418124
'West End',49.2870629,-123.129233
'West End',49.2909988,-123.1360408
'West End',49.2814652,-123.1326788
'West End',49.2875451,-123.1289934
'West End',49.282005,-123.133504
'West End',49.282288,-123.13468
'West End',49.2829531,-123.1237106
'West End',49.2916979,-123.1385593
'West End',49.2910836,-123.1345918
'West End',49.2894817,-123.1329442
'West End',49.2858152,-123.1327425
'West End',49.2812446,-123.1319942
'West End',49.2900356,-123.1334638
'West End',49.2871991,-123.138604
'West Point Grey',49.263644,-123.208581
'West Point Grey',49.2636308,-123.1871257
'West Point Grey',49.2636308,-123.1871257
'West Point Grey',49.2665672,-123.2003121
'West Point Grey',49.2665672,-123.2003121
'West Point Grey',49.2635514,-123.2068526
'West Point Grey',49.2636905,-123.209714
'West Point Grey',49.2636905,-123.209714
'West Point Grey',49.2722613,-123.1928754
'West Point Grey',49.2633943,-123.187243
'West Point Grey',49.2641104,-123.186084
'West Point Grey',49.2639466,-123.2063859
'Arbutus Ridge',49.245551,-123.158605
'Arbutus Ridge',49.245551,-123.158605
'Arbutus Ridge',49.2563265,-123.1738451
'Arbutus Ridge',49.2563265,-123.1738451
'Arbutus Ridge',49.2496749,-123.1644691
'Arbutus Ridge',49.2487757,-123.1550158
'Arbutus Ridge',49.2487757,-123.1550158
'Arbutus Ridge',49.2484133,-123.1643014
'Arbutus Ridge',49.2484133,-123.1643014
'Arbutus Ridge',49.252205,-123.1650867
'Arbutus Ridge',49.234743,-123.1589961
'Arbutus Ridge',49.234743,-123.1589961
'Arbutus Ridge',49.2374723,-123.1583727
'Arbutus Ridge',49.234668,-123.1607461
'Arbutus Ridge',49.234668,-123.1607461
'Arbutus Ridge',49.243169,-123.156893
'Arbutus Ridge',49.249171,-123.159017
'Kitsilano',49.2631041,-123.1557677
'Kitsilano',49.2631041,-123.1557677
'Kerrisdale',49.2344415,-123.1769116
'Kerrisdale',49.2344415,-123.1769116
'Shaughnessy',49.2374967,-123.1531266
'Shaughnessy',49.2383439,-123.1546257
'Kerrisdale',49.23108,-123.1589084
'Dunbar-Southlands',49.2475246,-123.1991544
'Kitsilano',49.2626499,-123.1518702
'Kitsilano',49.2626499,-123.1518702
'Shaughnessy',49.2488528,-123.1403002
'Dunbar-Southlands',49.2473082,-123.1875885
'Dunbar-Southlands',49.2473082,-123.1875885
'Dunbar-Southlands',49.2471611,-123.1895569
'Dunbar-Southlands',49.2489806,-123.1951091
'Dunbar-Southlands',49.235646,-123.1764512
'Dunbar-Southlands',49.2513249,-123.1827003
'Dunbar-Southlands',49.2513249,-123.1827003
'Dunbar-Southlands',49.2346181,-123.1832855
'Dunbar-Southlands',49.2424796,-123.1704202
'Dunbar-Southlands',49.2362998,-123.1850461
'Dunbar-Southlands',49.2483741,-123.1872887
'Dunbar-Southlands',49.2483741,-123.1872887
'Dunbar-Southlands',49.251322,-123.1826751
'Dunbar-Southlands',49.251322,-123.1826751
'Dunbar-Southlands',49.2345532,-123.194312
'Dunbar-Southlands',49.234677,-123.194172
'Dunbar-Southlands',49.2475209,-123.1850829
'Dunbar-Southlands',49.2349837,-123.1727386
'Fairview',49.2634169,-123.1453266
'Fairview',49.2665318,-123.1293741
'Fairview',49.2713905,-123.136538
'Fairview',49.2671453,-123.1267371
'Fairview',49.2585011,-123.1196691
'Kitsilano',49.2631041,-123.1557677
'Kitsilano',49.2631041,-123.1557677
'Fairview',49.257049,-123.121722
'Fairview',49.2624575,-123.1162772
'Fairview',49.264225,-123.125783
'Kitsilano',49.2623451,-123.1493672
'Kitsilano',49.2623451,-123.1493672
'Kitsilano',49.2626499,-123.1518702
'Kitsilano',49.2626499,-123.1518702
'Mount Pleasant',49.2596825,-123.1027773
